Ticker,Name,Exchange,Category Name,Country
IVQ-P.V,INOVENT CAPITAL INC,VAN,,Canada
MYR.CN,Meryllion Resources Corp.,CNQ,,Canada
BHK.V,BHK Mining Corp.,VAN,,Canada
MRS.V,Mission Ready Services Inc.,VAN,Business Services,Canada
SNV.V,Sonoro Energy Ltd.,VAN,Independent Oil & Gas,Canada
TKK.V,Castle Silver Resources Inc.,VAN,,Canada
WG.TO,Wellgreen Platinum Ltd.,TOR,Industrial Metals & Minerals,Canada
TIR-H.V,Tiller Resources Ltd.,VAN,,Canada
BHV.V,Bellhaven Copper & Gold Inc.,VAN,,Canada
SUV.CN,Navis Resources Corp.,CNQ,,Canada
BIG-D.TO,Big 8 Split Inc.,TOR,,Canada
GPE.V,Great Prairie Energy Services Inc.,VAN,,Canada
EFN-PA.TO,ELEMENT FLEET MGMT CORP PREF SE,TOR,,Canada
LIR.V,Lamêlée Iron Ore Ltd.,VAN,Industrial Metals & Minerals,Canada
MTG.TO,MTG.TO,TOR,,Canada
BX.TO,BIOX Corporation,TOR,Oil & Gas Refining & Marketing,Canada
CYX.V,Calyx Bio-Ventures Inc.,VAN,Biotechnology,Canada
SGB.V,Solegear Bioplastic Technologies Inc.,VAN,,Canada
SBM.V,Sirona Biochem Corp.,VAN,Biotechnology,Canada
MBI.V,Med BioGene Inc.,VAN,Medical Laboratories & Research,Canada
HBP.TO,Helix Biopharma Corp.,TOR,Biotechnology,Canada
BTM-H.V,Bitumen Capital Inc.,VAN,Conglomerates,Canada
BQE.V,BQE Water Inc.,VAN,,Canada
BIP-UN.TO,Brookfield Infrastructure Partners L.P.,TOR,Diversified Utilities,Canada
BIP-PA.TO,BROOKFIELD INFRA PARTNERS LP PR,TOR,,Canada
BIO.V,Biosign Technologies Inc.,VAN,,Canada
BIR-PA.TO,BIRCHCLIFF ENERGY LTD PREF SH A,TOR,,Canada
BUX.CN,Biomark Diagnostics Inc,CNQ,,Canada
BTH.CN,"Breathtec Biomedical, Inc.",CNQ,,Canada
EBM.V,Eastwood Bio-Medical Canada Inc.,VAN,Medical Equipment Wholesale,Canada
SVS.V,Solarvest BioEnergy Inc,VAN,Conglomerates,Canada
LBL.V,Lattice Biologics Ltd.,VAN,,Canada
BLA.CN,Big Rock Labs Inc.,CNQ,,Canada
BIS.CN,BlackIce Enterprise Risk Management Inc.,CNQ,,Canada
THC.CN,THC Biomed Intl Ltd.,CNQ,,Canada
BRH.CN,BitRush Corp.,CNQ,,Canada
RY-PO.TO,RBC PREF SHARES SERIES BI,TOR,,Canada
BTT.V,Bitterroot Resources Ltd.,VAN,Industrial Metals & Minerals,Canada
KNE.V,Kane Biotech Inc.,VAN,Biotechnology,Canada
BIP-PB.TO,BROOKFIELD INFRA PARTNERS LP PR,TOR,,Canada
BTI.V,biOasis Technologies Inc.,VAN,Biotechnology,Canada
BIF-UN.CN,BROOKFIELD NEW HOR,CNQ,,Canada
TRP-PE.TO,TRANSCANADA CORP PREF SERIES 9,TOR,,Canada
SOR.V,ProSmart Enterprises Inc.,VAN,,Canada
MOR.V,Morgan Resources Corp.,VAN,,Canada
CIN.V,Canadian International Minerals Inc.,VAN,Industrial Metals & Minerals,Canada
BNS-PC.TO,BNS PREFERRED SERIES 23,TOR,,Canada
MNP.V,MNP Petroleum Corporation,VAN,,Canada
BZI.CN,Brisio Innovations Inc.,CNQ,,Canada
EMO.V,Emerita Resources Corp.,VAN,,Canada
-UN.V,EDGEFRONT REAL ESTATE INVESTMEN,VAN,,Canada
RPN.V,Red Pine Petroleum Ltd.,VAN,,Canada
TCO.V,Transatlantic Mining Corp.,VAN,,Canada
SYR-H.V,Sky Ridge Resources Ltd.,VAN,,Canada
CHY-H.V,Cypress Hills Resource Corp.,VAN,,Canada
-PS.TO,NATIONAL BANK PREF SERIES 30,TOR,,Canada
RVM.TO,"Revett Mining Company, Inc.",TOR,,Canada
CNC.V,Canyon Copper Corp.,VAN,Health Care Plans,Canada
NA-PS.TO,NATIONAL BANK PREF SERIES 30,TOR,,Canada
SPO.CN,SponsorsOne Inc.,CNQ,,Canada
OCV-UN.TO,CONVERTIBLE DEBENTURES INCOME F,TOR,,Canada
GNI.CN,Genius Properties Ltd.,CNQ,,Canada
PPL-PE.TO,PEMBINA PIPELINE CORP PREF SERI,TOR,,Canada
MRB.V,Morro Bay Resources Ltd.,VAN,,Canada
MOM.V,Luminor Medical Technologies Inc.,VAN,,Canada
OSH.CN,Open Source Health Inc.,CNQ,,Canada
TMI-B.TO,TriMetals Mining Inc.,TOR,,Canada
RHC.V,RHC Capital Corporation,VAN,Industrial Metals & Minerals,Canada
RCK.V,Rock Tech Lithium Inc,VAN,Industrial Metals & Minerals,Canada
PBR.V,Para Resources Inc.,VAN,Oil & Gas Drilling & Exploration,Canada
LET.V,Letho Resources Corp.,VAN,,Canada
DSF.V,DuSolo Fertilizers Inc.,VAN,,Canada
CMX.V,Chilean Metals Inc.,VAN,,Canada
CKZ-H.V,Caspian Energy Inc.,VAN,,Canada
CAC.V,Canamax Energy Ltd.,VAN,,Canada
BOR.V,Border Petroleum Limited,VAN,,Canada
BKX.TO,BNK Petroleum Inc.,TOR,Independent Oil & Gas,Canada
PPZ-H.V,Pacific Topaz Resources Ltd.,VAN,,Canada
ENB-PFA.TO,Enbridge Inc.,TOR,,Canada
ROC.V,Red Oak Mining Corp.,VAN,,Canada
KAP.V,Kapuskasing Gold Corp.,VAN,,Canada
WEY.V,Wolfeye Resource Corp.,VAN,,Canada
DJI.V,Dajin Resources Corp.,VAN,Industrial Metals & Minerals,Canada
GAL.V,Galantas Gold Corporation,VAN,Industrial Metals & Minerals,Canada
MFC-PL.TO,MANULIFE FINANCIAL CORP PREF SE,TOR,,Canada
BKD.V,Breaking Data Corp.,VAN,,Canada
PPI.V,Passport Potash Inc.,VAN,,Canada
SEW.V,Seaway Energy Services Inc.,VAN,Oil & Gas Equipment & Services,Canada
JCO.V,Jericho Oil Corporation,VAN,,Canada
GRC.V,Grenville Strategic Royalty Corp.,VAN,Mortgage Investment,Canada
WST.V,Westridge Resources Inc.,VAN,,Canada
EFN-PC.TO,ELEMENT FLEET MGMT CORP PREF SE,TOR,,Canada
CZQ.TO,Continental Precious Minerals Inc.,TOR,,Canada
CIA.TO,Champion Iron Limited,TOR,,Canada
CBL.TO,Callidus Capital Corporation,TOR,Credit Services,Canada
TCX.V,ThermoCeramix Corporation,VAN,,Canada
PXA.V,Phoenix Gold Resources Corp.,VAN,,Canada
PWC-PB.TO,PWC CAPITAL INC PREF CLASS B,TOR,,Canada
PE.V,Pure Energy Minerals Limited,VAN,,Canada
MBS.V,Mobius Resources Inc.,VAN,,Canada
DIA.V,Margaret Lake Diamonds Inc.,VAN,Industrial Metals & Minerals,Canada
BXR.V,Blue River Resources Ltd.,VAN,Copper,Canada
BSR.V,Bluestone Resources Inc.,VAN,,Canada
BSG-H.V,KINTAVAR EXPLORATION INC,VAN,,Canada
BPL.V,Bluedrop Performance Learning Inc.,VAN,,Canada
BLR.V,Blackhawk Resource Corp.,VAN,Oil & Gas Drilling & Exploration,Canada
BLN.V,Blackline Safety Corp.,VAN,Communication Equipment,Canada
BLT.V,Founders Advantage Capital Corp.,VAN,,Canada
BVD-UN.V,BVD-UN.V,VAN,,Canada
BLB-UN.TO,Bloom Select Income Fund,TOR,,Canada
GOI-H.V,Galleria Opportunities Ltd.,VAN,,Canada
BLO.CN,Cannabix Technologies Inc.,CNQ,,Canada
CEP-P.V,CLIFFSIDE CAPITAL LTD,VAN,,Canada
LAG.CN,Isodiol International Inc.,CNQ,,Canada
ICM.V,Iconic Minerals Ltd.,VAN,,Canada
CMS.CN,Canadian Msolar Corp,CNQ,,Canada
PWC-PA.TO,PWC CAPITAL INC PREF CLASS A,TOR,,Canada
KGC.V,Kestrel Gold Inc.,VAN,Gold,Canada
MCK.V,Manson Creek Resources Ltd.,VAN,Gold,Canada
BLM.V,BluMetric Environmental Inc.,VAN,Independent Oil & Gas,Canada
NIP.V,Nippon Dragon Resources Inc.,VAN,,Canada
EEC.V,88 Capital Corp.,VAN,,Canada
BMO-PS.TO,BMO CL B PREF SHARES SER 27,TOR,,Canada
MRX-H.V,Montreux Capital Corp.,VAN,,Canada
TIL.V,Till Capital Ltd.,VAN,Property & Casualty Insurance,Canada
SRT-UN.TO,Slate Retail REIT,TOR,,Canada
DST.CN,Dundee Sustainable Technologies Inc.,CNQ,,Canada
RBN-UN.TO,Blue Ribbon Income Fund,TOR,,Canada
BMM.V,Black Mammoth Metals Corporation,VAN,,Canada
GPY.V,Golden Predator Mining Corp.,VAN,,Canada
BSK.V,Blue Sky Uranium Corp.,VAN,Industrial Metals & Minerals,Canada
BLL-H.V,BLL-H.V,VAN,,Canada
EFM.CN,Boreal Metals Corp.,CNQ,,Canada
BMO-PW.TO,BMO CL B PREF SHARES SER 31,TOR,,Canada
TRM.V,Trueclaim Exploration Inc.,VAN,Industrial Metals & Minerals,Canada
LMG.V,Lincoln Mining Corporation,VAN,Industrial Metals & Minerals,Canada
GLK.V,Great Lakes Graphite Inc.,VAN,Industrial Metals & Minerals,Canada
CGW.V,Corazon Gold Corp.,VAN,,Canada
BRU.V,Brunswick Resources Inc.,VAN,Industrial Metals & Minerals,Canada
BMO-PZ.TO,BANK OF MONTREAL PREF SERIES 35,TOR,,Canada
BMO-PT.TO,BMO NON CUM CL B PRF SHARE SERI,TOR,,Canada
TXP.TO,Touchstone Exploration Inc.,TOR,Independent Oil & Gas,Canada
BM.V,BC Moly Ltd.,VAN,Gold,Canada
CDB.V,Cordoba Minerals Corp.,VAN,Independent Oil & Gas,Canada
RMG.V,Rainmaker Resources Ltd.,VAN,,Canada
PHL-H.V,Planet Health Corp.,VAN,,Canada
EMT.V,Genesis Metals Corp.,VAN,,Canada
NHK.V,Nighthawk Gold Corp.,VAN,,Canada
CWC.V,CWC Energy Services Corp.,VAN,Oil & Gas Equipment & Services,Canada
BMR-H.V,Bradmer Pharmaceuticals Inc.,VAN,,Canada
BMO-PJ.TO,BMO-PJ.TO,TOR,,Canada
VEG.CN,Captiva Verde Industries Ltd.,CNQ,,Canada
EBF-UN.TO,European Strategic Balanced Fund,TOR,,Canada
BMA.V,Bama Gold Corp.,VAN,,Canada
BML.V,Barker Minerals Ltd.,VAN,Industrial Metals & Minerals,Canada
ENB-PFC.TO,Enbridge Inc.,TOR,,Canada
BMA.CN,BamaGold Corp.,CNQ,,Canada
BMO-PL.TO,BMO NON-CUMULATIVE CL B PR SHAR,TOR,,Canada
BME.V,Barsele Minerals Corp.,VAN,,Canada
INV.TO,INV Metals Inc.,TOR,Industrial Metals & Minerals,Canada
TWC.TO,TWC Enterprises Limited,TOR,,Canada
TEP-UN.V,Transeastern Power Trust,VAN,,Canada
RUF-UN.V,Pure Multi-Family REIT LP,VAN,,Canada
RTI.V,Radient Technologies Inc.,VAN,Pollution & Treatment Controls,Canada
RTG.TO,RTG Mining Inc.,TOR,,Canada
PDM.V,Powder Mountain Energy Ltd.,VAN,,Canada
MOC.V,Ascendant Resources Inc.,VAN,,Canada
MCI.V,Minnova Corp.,VAN,Gold,Canada
IML.V,Mineworx Technologies Ltd.,VAN,,Canada
HBF-UN.TO,Brand Leaders Plus Income Fund,TOR,,Canada
GR.V,Great Atlantic Resources Corp.,VAN,Aerospace/Defense Products & Services,Canada
GMV.V,GMV Minerals Inc,VAN,Gold,Canada
DVG.V,Divergent Energy Services Corp.,VAN,,Canada
DMC-P.V,DataMiners Capital Corp.,VAN,,Canada
CYM.V,Cymat Technologies Ltd.,VAN,Metal Fabrication,Canada
CPE-H.V,Capital Pro-Égaux Inc.,VAN,,Canada
CM-PO.TO,CIBC PREF SER 39,TOR,,Canada
CLI.V,Clearford Water Systems Inc.,VAN,Waste Management,Canada
BPS-PU.TO,BROOKFIELD PROPERTY SPLIT PREF,TOR,,Canada
BNS-PD.TO,BNS PREFERRED SHARES SERIES 31,TOR,,Canada
TRX.V,Tribute Pharmaceuticals Canada Inc.,VAN,,Canada
NEW-PD.TO,NEWGROWTH CORP CLASS B PREF SER,TOR,,Canada
EMA-PF.TO,EMERA INC SERIES F PREF,TOR,,Canada
NVV.V,Norvista Capital Corporation,VAN,Industrial Metals & Minerals,Canada
BNL-H.V,BNL-H.V,VAN,,Canada
FIN.CN,Finore Mining Inc.,CNQ,,Canada
BNS-PY.TO,BANK OF NOVA SCOTIA 5 YR PREF S,TOR,,Canada
FRN.V,Feronia Inc.,VAN,Farm Products,Canada
BPS-PA.TO,BROOKFIELD PROPERTY SPLIT PREF,TOR,,Canada
GXU.CN,GoviEx Uranium Inc.,CNQ,,Canada
HSM.CN,"Helius Medical Technologies, Inc.",CNQ,,Canada
RY-PH.TO,ROYAL BANK OF CANADA PRF SERIES,TOR,,Canada
EXU.V,Expedition Mining Inc.,VAN,,Canada
BNS-PA.TO,BNS PREFERRED SHARES SERIES 19,TOR,,Canada
PPA.V,Panorama Petroleum Inc.,VAN,,Canada
CUG.V,Cyprium Mining Corporation,VAN,,Canada
CWM.V,Crown Mining Corp.,VAN,Industrial Metals & Minerals,Canada
BPS-PB.TO,BROOKFIELD PROPERTY SPLIT PREF,TOR,,Canada
-PFA.TO,TD BANK PREF SERIES 1,TOR,,Canada
IOU.V,IOU Financial Inc.,VAN,Mortgage Investment,Canada
EFN-PE.TO,ELEMENT FLEET MGMT CORP PREF SE,TOR,,Canada
HBY-H.V,HUNTER BAY MINERALS PLC,VAN,,Canada
-PO.TO,CIBC PREF SER 39,TOR,,Canada
WER.CN,Liberty Leaf Holdings Ltd.,CNQ,,Canada
COR.V,Camino Minerals Corporation,VAN,Industrial Metals & Minerals,Canada
BPS-PC.TO,BROOKFIELD PROPERTY SPLIT PREF,TOR,,Canada
WMT.V,West Mountain Environmental Corp.,VAN,,Canada
MUR.CN,Murchison Minerals Ltd.,CNQ,,Canada
RKS.CN,Rockshield Capital Corp.,CNQ,,Canada
BSC-PC.TO,BNS SPLIT CORP II PREF B SERIES,TOR,,Canada
OAA.CN,Orca Touchscreen Technologies Ltd.,CNQ,,Canada
UC-H.V,UC RESOURCES LTD.,VAN,,Canada
FEO.V,Oceanic Iron Ore Corp.,VAN,Steel & Iron,Canada
BNS-PZ.TO,BNS PREFERRED SERIES 32,TOR,,Canada
CCY.V,Catalyst Copper Corp.,VAN,,Canada
BNS-PO.TO,"BNS PREF SHARES, SERIES 17",TOR,,Canada
SUN.CN,Wildflower Marijuana Inc.,CNQ,,Canada
TD-PFA.TO,The Toronto-Dominion Bank,TOR,,Canada
CWS-H.V,Consolidated Westview Resource Corp.,VAN,Gold,Canada
BNR.V,Magna Terra Minerals Inc.,VAN,,Canada
BNS-PR.TO,The Bank of Nova Scotia,TOR,,Canada
IDM.V,IDM Mining Ltd.,VAN,,Canada
RIB-UN.TO,Ridgewood Canadian Investment Grade Bond Fund,TOR,,Canada
MLD-UN.TO,Moneda LatAm Corporate Bond Fund,TOR,,Canada
IFB-UN.TO,Investment Grade Infrastructure Bond Fund,TOR,,Canada
BOB.V,Global Hunter Corp.,VAN,,Canada
BPU.V,Eros Resources Corp.,VAN,,Canada
BOL.V,Bold Ventures Inc.,VAN,Industrial Metals & Minerals,Canada
BXO.TO,Boulder Energy Limited,TOR,,Canada
MIG-UN.TO,First Asset Investment Grade Bond ETF,TOR,,Canada
BOT.CN,STOMPY BOT CORPORA,CNQ,,Canada
MTB.V,Mountain Boy Minerals Ltd.,VAN,Industrial Metals & Minerals,Canada
DDB.CN,Data Deposit Box Inc.,CNQ,,Canada
GGG.V,Graphene 3D Lab Inc.,VAN,Diversified Machinery,Canada
REL.V,Roughrider Exploration Limited,VAN,Independent Oil & Gas,Canada
PMA.V,PetroMaroc Corporation plc,VAN,Industrial Metals & Minerals,Canada
HRP.V,Petro Rio S.A.,VAN,,Canada
HDA.V,Nicola Mining Inc.,VAN,,Canada
ELR.TO,Eastern Platinum Limited,TOR,Industrial Metals & Minerals,Canada
DMG-H.V,DMD Digital Health Connections Group Inc.,VAN,,Canada
CKT.V,Cricket Media Group Ltd.,VAN,,Canada
BUF.V,Buffalo Coal Corp.,VAN,,Canada
TLP-UN.CN,Tier One Capital Limited Partnership,CNQ,,Canada
UHO.V,United Hunter Oil & Gas Corp.,VAN,Independent Oil & Gas,Canada
PMR.V,Prime Meridian Resources Corp.,VAN,,Canada
BAC.CN,BacTech Environmental Corporation,CNQ,,Canada
SMO.V,Sonoro Metals Corp.,VAN,Industrial Metals & Minerals,Canada
EQB-PC.TO,EQUITABLE GROUP INC PREF SER 3,TOR,,Canada
CBM-H.V,CBD MED Research Corp.,VAN,,Canada
BPO-PT.TO,BROOKFIELD OFFICE PROPERTIES PR,TOR,,Canada
FTS-PM.TO,FORTIS INC PREF SERIES M,TOR,,Canada
BPO-PU.TO,BROOKFIELD OFFICE PROPERTIES PR,TOR,,Canada
KYS-H.V,Kaymus Resources Inc.,VAN,,Canada
SAE.V,Sable Resources Ltd.,VAN,,Canada
JJJ.CN,37 Capital Inc.,CNQ,,Canada
MMJ.CN,Matica Enterprises Inc.,CNQ,,Canada
TD-PFB.TO,The Toronto-Dominion Bank,TOR,,Canada
CAY.V,Cache Exploration Inc.,VAN,Industrial Metals & Minerals,Canada
RHX.CN,Rosehearty Energy Inc.,CNQ,,Canada
BPO-PK.TO,BROOKFIELD OFFICE PROPERTIES PR,TOR,,Canada
-PFB.TO,TD BANK PREF SERIES 3,TOR,,Canada
MBK-UN.TO,Manulife U.S. Regional Bank Trust,TOR,,Canada
BPO-PR.TO,BROOKFIELD OFFICE PROPERTIES PR,TOR,,Canada
BPO-PN.TO,Brookfield Office Properties Inc.,TOR,,Canada
SUS-A.V,Starlight U.S. Multi-Family (No. 3) Core Fund,VAN,,Canada
ENB-PFE.TO,Enbridge Inc.,TOR,,Canada
BPO-PX.TO,BROOKFIELD OFFICE PROPERTIES PR,TOR,,Canada
SAE-H.V,Sable Resources Ltd.,VAN,,Canada
BPY-UN.TO,Brookfield Property Partners L.P.,TOR,,Canada
UP.CN,"UpSnap, Inc.",CNQ,,Canada
SL.CN,Supreme Pharmaceuticals Inc.,CNQ,,Canada
BPO-PA.TO,BROOKFIELD OFFICE PROPERTIES PR,TOR,,Canada
BPO-PW.TO,BROOKFIELD OFFICE PROPERTIES PR,TOR,,Canada
SUS-U.V,STARLIGHT US MULTI FAMILY NO.3,VAN,,Canada
VP.CN,Vodis Pharmaceuticals Inc.,CNQ,,Canada
BPO-PP.TO,BROOKFIELD OFFICE PROPERTIES PR,TOR,,Canada
TA-PJ.TO,TRANSALTA CORP PREF SERIES G,TOR,,Canada
PPL-PG.TO,PEMBINA PIPELINE CORP PREF SERI,TOR,,Canada
NCR.V,Northcore Resources Inc.,VAN,,Canada
LXE.V,Leucrotta Exploration Inc.,VAN,,Canada
MPG.V,Mapan Energy Ltd.,VAN,,Canada
LAB.V,Tangelo Games Corp.,VAN,,Canada
FMX.V,Point Loma Resources Ltd.,VAN,,Canada
EU.V,enCore Energy Corp.,VAN,,Canada
EHT.V,Enerdynamic Hybrid Technologies Corp.,VAN,,Canada
CNS.V,Contagious Gaming Inc.,VAN,Independent Oil & Gas,Canada
MEA-P.V,GT Gold Corp.,VAN,,Canada
ENB-PFG.TO,Enbridge Inc.,TOR,,Canada
MFC-PM.TO,MANULIFE FINANCIAL CORP PREF SE,TOR,,Canada
CHX.CN,ChroMedX Corp.,CNQ,,Canada
CLN-P.V,CLUNY CAPITAL CORP,VAN,,Canada
MCP-P.V,Maestro Capital Corporation,VAN,,Canada
ITV.CN,ICTV Brands Inc.,CNQ,,Canada
NI.CN,Victory Nickel Inc.,CNQ,,Canada
NGY-H.V,Newcastle Energy Corp.,VAN,,Canada
CEV.V,ML Gold Corp.,VAN,,Canada
CPL.V,Copper Lake Resources Ltd.,VAN,,Canada
TPI.V,"Emerald Health Therapeutics, Inc.",VAN,,Canada
IKM.V,Ikkuma Resources Corp.,VAN,,Canada
RYO.V,Rio Silver Inc.,VAN,,Canada
TKU.V,Tarku Resources Ltd.,VAN,Industrial Metals & Minerals,Canada
OLE-P.V,ORLETTO CAPITAL INC,VAN,,Canada
HEC.V,Handa Copper Corporation,VAN,,Canada
SDC.V,SolidusGold Inc.,VAN,Industrial Metals & Minerals,Canada
ROE.V,Renaissance Oil Corp.,VAN,Independent Oil & Gas,Canada
HGO.V,Hawkeye Gold & Diamond Inc.,VAN,,Canada
NXS.V,Nexus Gold Corp,VAN,Industrial Metals & Minerals,Canada
MVP.V,MediaValet Inc.,VAN,Internet Information Providers,Canada
MRO.V,Millrock Resources Inc.,VAN,Industrial Metals & Minerals,Canada
MAP-P.V,Maple Peak Investments Inc.,VAN,,Canada
GVG.V,Grenville Gold Corp.,VAN,Industrial Metals & Minerals,Canada
DHX-A.TO,DHX Media Ltd.,TOR,Entertainment - Diversified,Canada
BSD-PA.TO,BROOKFIELD SOUNDVEST SPLIT TRUS,TOR,,Canada
BRF-PF.TO,BROOKFIELD RENEWABLE POWER PREF,TOR,,Canada
BRF-PE.TO,BROOKFIELD RENEWABLE POWER PREF,TOR,,Canada
BRF-PC.TO,BROOKFIELD RENEWABLE POWER PREF,TOR,,Canada
BRB.TO,Brick Brewing Co. Limited,TOR,Beverages - Brewers,Canada
BWN.V,Brownstone Energy Inc.,VAN,,Canada
RDX.V,RDX Technologies Corporation,VAN,,Canada
INR.CN,Innovative Properties Inc.,CNQ,,Canada
CEY-H.V,Century Energy Ltd.,VAN,,Canada
DHC.CN,Deer Horn Capital Inc.,CNQ,,Canada
MLM.V,Millstream Mines Ltd.,VAN,,Canada
BRF-PA.TO,BROOKFIELD RENEWABLE PREF CL A,TOR,,Canada
SBC-PA.TO,BROMPTON SPLIT BANC CORP. PREFE,TOR,,Canada
BSE-UN.TO,Brookfield Soundvest Equity Fund,TOR,,Canada
GPL.V,Galileo Exploration Ltd.,VAN,,Canada
UBS-H.V,"Kure Technologies, Inc.",VAN,,Canada
NFR.V,Triumph Gold Corp.,VAN,,Canada
LCS-PA.TO,"BROMPTON LIFECO SPLIT CORP, PRE",TOR,,Canada
HBL-UN.TO,Brand Leaders Income Fund,TOR,,Canada
RCZ.V,Armor Minerals Inc.,VAN,,Canada
GPS.V,BSM Technologies Inc.,VAN,,Canada
TTM.V,3TL Technologies Corp.,VAN,Silver,Canada
TR.TO,Trillium Therapeutics Inc.,TOR,,Canada
TON.V,Standard Tolling Corp.,VAN,,Canada
STO.V,StonePoint Energy Inc.,VAN,,Canada
MPL.V,Maple Leaf Royalties Corp.,VAN,,Canada
EB-UN.TO,FIRST ASSET GLOBAL FINL SECTOR,TOR,,Canada
CTP-H.V,GFG Resources Inc,VAN,,Canada
SFA.CN,SILK ROAD FIN INC,CNQ,,Canada
SE.V,Front Range Resources Ltd.,VAN,,Canada
PCD-UN.TO,Pathfinder Income Fund,TOR,,Canada
DEP.CN,Deploy Technologies Inc.,CNQ,,Canada
WUC.CN,Western Uranium Corporation,CNQ,,Canada
SFX.V,Sphinx Resources Ltd.,VAN,Industrial Metals & Minerals,Canada
CBK.CN,CopperBank Resources Corp.,CNQ,,Canada
EQG.V,eQube Gaming Limited,VAN,,Canada
PED-H.V,Pedro Resources Ltd.,VAN,,Canada
MPL.TO,MAPLE LEAF ROYALTIES CORP,TOR,,Canada
TGV.V,Tango Mining Limited,VAN,,Canada
GPS.TO,BSM Technologies Inc.,TOR,,Canada
FMM.V,Full Metal Minerals Ltd.,VAN,Industrial Metals & Minerals,Canada
MMC-P.V,MARCHING MOOSE CAPITAL CORP,VAN,,Canada
MZI.V,Mezzi Holdings Inc.,VAN,,Canada
HEM.V,Hemostemix Inc.,VAN,,Canada
CM-PP.TO,CIBC PREF SERIES 41,TOR,,Canada
POR.V,Portofino Resources Inc.,VAN,Oil & Gas Refining & Marketing,Canada
PDQ.V,Petrodorado Energy Ltd.,VAN,Independent Oil & Gas,Canada
PCR.V,Pinecrest Resources Ltd.,VAN,Industrial Metals & Minerals,Canada
MFC-PN.TO,MANULIFE FINANCIAL CORP PREF SE,TOR,,Canada
HVV.V,Highvista Gold Inc.,VAN,,Canada
GI.V,Gem International Resources Inc.,VAN,Industrial Metals & Minerals,Canada
GCX.V,Granite Creek Gold Ltd.,VAN,Industrial Metals & Minerals,Canada
FFH-PD.TO,FAIRFAX FNCL HOLDINGS LTD PREF,TOR,,Canada
CXC.CN,CMX Gold & Silver Corp.,CNQ,,Canada
JUB.V,Jubilee Gold Exploration Ltd.,VAN,Gold,Canada
IMH.CN,Invictus MD Strategies Corp.,CNQ,,Canada
TNO-H.V,Terreno Resources Corp.,VAN,,Canada
J.CN,Lotus Ventures Inc.,CNQ,,Canada
SG.V,SG Spirit Gold Inc.,VAN,,Canada
NYX.V,NYX Gaming Group Limited,VAN,Multimedia & Graphics Software,Canada
TRP-PF.TO,TRANSCANADA CORP PREF SERIES 2,TOR,,Canada
NSS.CN,NSS Resources Inc.,CNQ,,Canada
MJN.V,Cronos Group Inc.,VAN,Biotechnology,Canada
KCK.V,Kicking Horse Energy Inc.,VAN,,Canada
FCS-PC.TO,FAIRCOURT SPLIT TRUST 6.00 PCT,TOR,,Canada
VGI-UN.TO,VOYA GLOBAL INCOME SOLUTIONS FU,TOR,,Canada
BTU-H.V,BTU CAPITAL CORP,VAN,,Canada
TNO.V,Terreno Resources Corp.,VAN,,Canada
BTB-DBC.TO,BTB REIT 8.0 PCT DEBS,TOR,,Canada
NM.V,Northern Empire Resources Corp.,VAN,,Canada
BTL.V,BTL Group Ltd,VAN,,Canada
-PP.TO,CIBC PREF SERIES 41,TOR,,Canada
NX.V,Noka Resources Inc.,VAN,,Canada
MNR-H.V,MNR-H.V,VAN,,Canada
CCU.V,Columbus Copper Corporation,VAN,,Canada
OVI-B.TO,Ovivo Inc.,TOR,,Canada
DNI.V,DNI.V,VAN,,Canada
DNI.CN,DNI METALS INC,CNQ,,Canada
LUG.TO,Lundin Gold Inc.,TOR,,Canada
IS.V,Argentina Lithium & Energy Corp.,VAN,,Canada
GPV.V,GreenPower Motor Company Inc.,VAN,Auto Manufacturers - Major,Canada
-PFC.TO,TD BANK PREF SERIES 5,TOR,,Canada
NTH-H.V,NTH-H.V,VAN,,Canada
TBL.TO,Taiga Building Products Ltd.,TOR,Home Improvement Stores,Canada
BUI.TO,Buhler Industries Inc.,TOR,Farm & Construction Machinery,Canada
BUD.V,Satori Resources Inc.,VAN,Industrial Metals & Minerals,Canada
PBU-UN.TO,Precious Metals Bullion Trust,TOR,,Canada
SBT-UN.TO,Silver Bullion Trust,TOR,,Canada
CBX.V,Cortex Business Solutions Inc.,VAN,Information Technology Services,Canada
TAK.CN,Taku Gold Corp,CNQ,,Canada
SN.V,Sennen Potash Corporation,VAN,Independent Oil & Gas,Canada
PPL-PI.TO,PEMBINA PIPELINE CORP PREF SERI,TOR,,Canada
MXR.V,Max Resource Corp.,VAN,Industrial Metals & Minerals,Canada
MNY.V,Montan Mining Corp.,VAN,,Canada
CM-PQ.TO,CIBC PREF SERIES 43,TOR,,Canada
CGJ.TO,Carlisle Goldfields Limited,TOR,,Canada
NSY-H.V,NSX Silver Inc.,VAN,,Canada
JGW.CN,JG Wealth Management Corporation,CNQ,,Canada
STI.V,Strategic Resources Inc.,VAN,,Canada
TD-PFD.TO,The Toronto-Dominion Bank,TOR,,Canada
FUR.V,Fura Gems Inc.,VAN,,Canada
RSL.V,Royal Sapphire Corp.,VAN,Industrial Metals & Minerals,Canada
-PQ.TO,CIBC PREF SERIES 43,TOR,,Canada
GRS-H.V,GRIFFIN SKYE CORPORATION,VAN,,Canada
MJ.CN,True Leaf Medicine International Ltd.,CNQ,,Canada
GGC.V,G4G Capital Corp.,VAN,,Canada
US.TO,U.S. Dividend Growers Income Corp.,TOR,,Canada
